time,open,high,low,close,volume
2025-04-04 12:00:00,82674,83223,82187,82875,855.7349
2025-04-04 13:00:00,82875,83499,82129,83331,651.0451
2025-04-04 14:00:00,83331,83525,81822,82548,828.8635
2025-04-04 15:00:00,82548,83700,82460,82844,1034.8497
2025-04-04 16:00:00,82844,83550,82716,83376,589.1995
2025-04-04 17:00:00,83376,84628,82944,84460,676.7813
2025-04-04 18:00:00,84460,84599,83725,83982,496.1507
2025-04-04 19:00:00,83982,84461,83775,84009,408.3301
2025-04-04 20:00:00,84009,84281,83476,84160,353.2331
2025-04-04 21:00:00,84160,84468,83940,84181,90.8354
2025-04-04 22:00:00,84181,84282,84017,84058,63.3419
2025-04-04 23:00:00,84058,84110,83650,83889,33.1056
2025-04-05 00:00:00,83889,83889,83365,83781,110.4425999999999
2025-04-05 01:00:00,83781,84266,83781,83968,87.1634
2025-04-05 02:00:00,83968,84092,83801,83975,29.0166
2025-04-05 03:00:00,83975,83975,83623,83623,46.1819
2025-04-05 04:00:00,83623,83864,83610,83681,18.7475
2025-04-05 05:00:00,83681,83862,83627,83705,12.5525
2025-04-05 06:00:00,83705,83730,83346,83483,55.0499
2025-04-05 07:00:00,83483,83562,83361,83517,30.1387
2025-04-05 08:00:00,83517,83645,83373,83515,28.8653
2025-04-05 09:00:00,83515,83860,83515,83833,31.313
2025-04-05 10:00:00,83833,83894,83567,83644,19.743
2025-04-05 11:00:00,83644,83695,83456,83461,37.1496
2025-04-05 12:00:00,83461,83559,83132,83275,95.1244
2025-04-05 13:00:00,83275,83331,82517,82751,143.3328
2025-04-05 14:00:00,82751,83022,82683,82912,100.1392
2025-04-05 15:00:00,82912,82912,82377,82625,159.4822
2025-04-05 16:00:00,82625,82815,82600,82739,48.5599
2025-04-05 17:00:00,82739,82959,82665,82864,32.3287
2025-04-05 18:00:00,82864,83113,82847,83030,94.3905
2025-04-05 19:00:00,83030,83139,82769,82850,43.5044
2025-04-05 20:00:00,82850,83100,82810,83071,83.7666
2025-04-05 21:00:00,83071,83213,82896,82904,49.4012
2025-04-05 22:00:00,82904,83207,82904,83188,37.0896
2025-04-05 23:00:00,83188,83661,83125,83514,86.5235999999999
2025-04-06 00:00:00,83514,83595,83405,83505,30.8839
2025-04-06 01:00:00,83505,83769,83406,83412,55.0266
2025-04-06 02:00:00,83412,83474,83267,83284,23.5901
2025-04-06 03:00:00,83284,83388,83151,83339,35.5039
2025-04-06 04:00:00,83339,83483,83213,83483,31.4974
2025-04-06 05:00:00,83483,83510,83308,83431,50.9
2025-04-06 06:00:00,83431,83450,83090,83090,35.57369999999999
2025-04-06 07:00:00,83090,83184,83009,83010,39.1393
2025-04-06 08:00:00,83010,83030,82698,83006,71.8713
2025-04-06 09:00:00,83006,83143,82890,83047,46.9471
2025-04-06 10:00:00,83047,83047,82692,82843,55.36
2025-04-06 11:00:00,82843,82894,82645,82833,37.84609999999999
2025-04-06 12:00:00,82833,82949,82619,82664,62.9903
2025-04-06 13:00:00,82664,82816,82200,82279,131.3589
2025-04-06 14:00:00,82279,82776,82187,82653,99.5503
2025-04-06 15:00:00,82653,82802,82386,82549,81.4212
2025-04-06 16:00:00,82549,82550,81913,81956,117.8875000000001
2025-04-06 17:00:00,81956,81972,80521,80792,434.6932000000001
2025-04-06 18:00:00,80792,80792,78647,79024,1066.2391
2025-04-06 19:00:00,79024,79831,78800,79581,642.2344
2025-04-06 20:00:00,79581,79863,78395,78833,466.1368
2025-04-06 21:00:00,78833,79632,78683,78927,348.2372
2025-04-06 22:00:00,78927,79076,77750,78004,875.6937
2025-04-06 23:00:00,78004,78638,77078,78341,786.8324
2025-04-07 00:00:00,78341,78457,77373,78248,707.9935
2025-04-07 01:00:00,78248,79306,78248,79102,585.2401
2025-04-07 02:00:00,79102,79187,78353,78417,289.5769
2025-04-07 03:00:00,78417,78470,77323,77691,384.5797999999995
2025-04-07 04:00:00,77691,77946,76611,76946,557.532999999999
2025-04-07 05:00:00,76946,77456,76621,76896,467.3456
2025-04-07 06:00:00,76896,77243,74414,74705,1907.266699999985
2025-04-07 07:00:00,74705,75716,74386,75060,972.6044
2025-04-07 08:00:00,75060,76790,75030,76220,754.820800000001
2025-04-07 09:00:00,76220,76767,75717,76237,487.9633
2025-04-07 10:00:00,76237,77548,76110,76964,586.2131
2025-04-07 11:00:00,76964,77380,76416,76669,553.7272
2025-04-07 12:00:00,76669,77631,76377,77303,772.3566
2025-04-07 13:00:00,77303,78470,75750,78312,1160.519699999999
2025-04-07 14:00:00,78312,81327,77851,79025,2810.1842
2025-04-07 15:00:00,79025,79350,77505,78489,1382.8061
2025-04-07 16:00:00,78489,78561,77283,77394,972.9955
2025-04-07 17:00:00,77394,79191,77390,79039,1147.6323
2025-04-07 18:00:00,79039,79343,78250,78470,700.3189
2025-04-07 19:00:00,78470,78928,77974,78096,830.096
2025-04-07 20:00:00,78096,79116,78075,78926,331.0065000000001
2025-04-07 21:00:00,78926,79569,78654,79214,276.6373
2025-04-07 22:00:00,79214,80200,79169,79964,222.4131
2025-04-07 23:00:00,79964,80073,79068,79146,218.5246000000001
2025-04-08 00:00:00,79146,79580,78974,79009,285.9687999999999
2025-04-08 01:00:00,79009,80779,78755,80575,509.3775
2025-04-08 02:00:00,80575,80852,79895,79934,179.9552
2025-04-08 03:00:00,79934,80191,79751,79901,139.1711
2025-04-08 04:00:00,79901,80414,79856,80289,103.4837
2025-04-08 05:00:00,80289,80294,79521,79866,189.3326
2025-04-08 06:00:00,79866,79866,79280,79435,196.0381999999999
2025-04-08 07:00:00,79435,79699,79213,79492,232.2198
2025-04-08 08:00:00,79492,79505,78928,79134,274.0385000000001
2025-04-08 09:00:00,79134,79200,78835,78891,187.1090999999999
2025-04-08 10:00:00,78891,79172,78804,78995,227.7008999999997
2025-04-08 11:00:00,78995,80072,78962,79966,353.7908000000001
2025-04-08 12:00:00,79966,80122,79562,79823,292.3623
2025-04-08 13:00:00,79823,80373,79356,79880,772.1048
2025-04-08 14:00:00,79880,80239,78379,78432,926.1778
2025-04-08 15:00:00,78432,78836,78140,78471,940.4146
2025-04-08 16:00:00,78471,78513,77305,77355,675.6386
2025-04-08 17:00:00,77355,77608,76456,77321,1348.4301
2025-04-08 18:00:00,77321,77959,77044,77210,765.0252
2025-04-08 19:00:00,77210,77317,76286,76767,1700.6952
2025-04-08 20:00:00,76767,77155,76543,77076,280.9074000000001
2025-04-08 21:00:00,77076,77231,76664,77057,144.2845
2025-04-08 22:00:00,77057,77097,76204,76674,342.6014
2025-04-08 23:00:00,76674,76735,76243,76263,138.0611
2025-04-09 00:00:00,76263,76811,75788,76463,404.0826000000002
2025-04-09 01:00:00,76463,76529,74564,76014,1011.9049
2025-04-09 02:00:00,76014,76406,75501,75611,324.9008
2025-04-09 03:00:00,75611,75809,74949,75013,277.2923000000001
2025-04-09 04:00:00,75013,76853,74910,76356,583.5617
2025-04-09 05:00:00,76356,76787,76158,76675,243.303
2025-04-09 06:00:00,76675,77300,76655,76792,263.1417
2025-04-09 07:00:00,76792,77917,76765,77665,870.637599999998
2025-04-09 08:00:00,77665,77844,76962,77256,425.7379999999999
2025-04-09 09:00:00,77256,77515,77116,77436,193.4422
2025-04-09 10:00:00,77436,77538,76904,77132,258.4737
2025-04-09 11:00:00,77132,77135,75722,76210,1017.827000000001
2025-04-09 12:00:00,76210,77040,75990,76715,397.7827000000001
2025-04-09 13:00:00,76715,77820,76664,77648,674.246400000001
2025-04-09 14:00:00,77648,78275,76750,76831,580.4598
2025-04-09 15:00:00,76831,77598,76800,77218,394.0634000000001
2025-04-09 16:00:00,77218,78309,77090,78218,340.6567
2025-04-09 17:00:00,78218,82328,77605,82200,2618.369200000006
2025-04-09 18:00:00,82200,83003,81696,81774,1371.0084
2025-04-09 19:00:00,81774,82581,81720,82297,753.8767
2025-04-09 20:00:00,82297,83268,81983,83181,568.8838
2025-04-09 21:00:00,83181,83570,82836,83278,457.2283
2025-04-09 22:00:00,83278,83485,82954,83069,275.0436
